,originalSkill,esco_label,esco_prob,esco_uri
5636,Animal welfare,animal welfare,1.0,http://data.europa.eu/esco/skill/4e6cfb60-9579-4822-8a5e-424bc0c8835c
5637,Collecte de donnÃ©es,write French,0.41053587198257446,http://data.europa.eu/esco/skill/5dfc81aa-c395-4e88-a0e0-a2fbb681ecc0
5638,Alibaba Cloud,cloud technologies,0.5184738636016846,http://data.europa.eu/esco/skill/bd14968e-e409-45af-b362-3495ed7b10e0
5639,Meta Learning,Metasploit,0.5505540370941162,http://data.europa.eu/esco/skill/50597e96-9b6a-4736-ac79-dd80f36c0269
5640,Lightweight Directory,types of folders,0.5065194368362427,http://data.europa.eu/esco/skill/d397a883-8e97-4b7e-bfd2-d07fc0aa6d3d
5641,Brand Engagement,brand marketing techniques,0.631122350692749,http://data.europa.eu/esco/skill/9242ad54-dc3d-41b3-9cfe-142fa8582511
5642,Unsupervised Deep Learning,deep learning,0.677230954170227,http://data.europa.eu/esco/skill/ecc4552a-92c5-4222-b18d-faf5ac841080
5643,Graphic Design,graphic design,1.0,http://data.europa.eu/esco/skill/7fb699d9-182a-430e-b7a0-6d8ed05c284b
5644,iOS App Development,iOS,0.725092887878418,http://data.europa.eu/esco/skill/ce26e71f-2d47-474e-89b6-7920931ac4fc
5645,APCS A,APL,0.6810261011123657,http://data.europa.eu/esco/skill/58d7a289-dafd-4363-833f-d1dc4140885e
5646,information literacy,media and information literacy ,0.8235350251197815,http://data.europa.eu/esco/skill/fef96bad-e623-42cd-b961-d1adf39db8b9
5647,Advanced Machine Learning,machine learning,0.7576395273208618,http://data.europa.eu/esco/skill/3a2d5b45-56e4-4f5a-a55a-4a4a65afdc43
5648,Ø\xadÙ\x84 Ø§Ù\x84Ù\x85Ø´Ø§Ù\x83Ù\x84,write Danish,0.4671474099159241,http://data.europa.eu/esco/skill/42b7c03a-3ed5-4dc1-adc0-ff1fb8d4d697
5649,Dentures,repair denture prostheses,0.701972484588623,http://data.europa.eu/esco/skill/66d7957f-c313-4de3-ac4a-77e026e0bc34
5650,Ù\x86Ù\x85Ø§Ø°Ø¬ Ø§Ù\x84Ù\x85Ø¤Ø³Ø³Ø§Øª,Danish,0.44213923811912537,http://data.europa.eu/esco/skill/273a28d6-1bd3-4d13-a906-3d75c1cfdfc1
5651,research ethics,apply research ethics and scientific integrity principles in research activities,0.8030354976654053,http://data.europa.eu/esco/skill/833289fa-3646-4010-9d9e-93ba8c9ef2d8
5652,Javac,Java (computer programming),0.6079226732254028,http://data.europa.eu/esco/skill/19a8293b-8e95-4de3-983f-77484079c389
5653,Breast Cancer,cancer risks,0.5652185678482056,http://data.europa.eu/esco/skill/99550622-4c7f-4bba-884b-d4b03dbaf91d
5654,Distributed Version Control (DRCS),distributed computing,0.4827263653278351,http://data.europa.eu/esco/skill/897b393f-e7e0-4248-a40d-d77119694e83
5655,Material Design,material mechanics,0.7576134204864502,http://data.europa.eu/esco/skill/2964011e-f828-4c6c-b98b-51e984d66365
5656,Adobe XD,Adobe Photoshop,0.7147286534309387,http://data.europa.eu/esco/skill/14ced458-5f4b-495f-bd3d-9c240614bda0
5657,Automated Testing,develop automated software tests,0.8298752307891846,http://data.europa.eu/esco/skill/6a322874-e32f-4cd8-9683-badce67a7f73
5658,MetodologÃ\xada,Marathi,0.433137983083725,http://data.europa.eu/esco/skill/2080075c-0488-4fbf-a786-734dbbef31ce
5659,ComercializaciÃ³n,Sardinian,0.45611196756362915,http://data.europa.eu/esco/skill/1627c1b9-31e1-4742-bf5c-cfec2ce33cfc
5660,Server Log,logging,0.7478094696998596,http://data.europa.eu/esco/skill/e8488824-3865-4d2a-97e9-fe4647d6add3
5661,EvaluaciÃ³n de necesidades,types of evaluation ,0.47953394055366516,http://data.europa.eu/esco/skill/ef3b0fe7-236f-4910-994a-5cf8f126cb9d
5662,Sourcing,supplier management,0.5956172943115234,http://data.europa.eu/esco/skill/fe1ec582-d63b-466c-9149-e7fc4fe93e22
5663,Content Creation,digital content creation,0.8159180283546448,http://data.europa.eu/esco/skill/f5369f2f-e52b-43d8-8d31-79a6c11188d8
5664,Create connections amongst academic disciplines.,conduct research across disciplines,0.619739830493927,http://data.europa.eu/esco/skill/f7b071bf-4882-4cfc-ae0a-7e0e0ab94c61
5665,Music,musical genres,0.700897216796875,http://data.europa.eu/esco/skill/52eb7ab6-269f-4f44-a21d-b0c705eaf857
5666,Remote work,use remote control equipment,0.6697789430618286,http://data.europa.eu/esco/skill/58c3ed60-c06b-47c0-b213-4e3608608644
5667,Sustainable Design,select sustainable technologies in design,0.8463215827941895,http://data.europa.eu/esco/skill/c214d86e-fbb8-45c0-87d4-f2cefc954057
5668,Spark SQL,SPARK,0.557624101638794,http://data.europa.eu/esco/skill/af7ae54f-4649-4c16-87c7-59ba41d4d57f
5669,Collect primary and secondary data,gather data,0.6483570337295532,http://data.europa.eu/esco/skill/0d6714c6-720e-4985-9791-5ab85d28da79
5670,memoir,tell a story,0.47239062190055847,http://data.europa.eu/esco/skill/1ef9cce1-bce6-4ec6-9071-41348f4c1acd
5671,Blockchain Mechanics,blockchain consensus mechanisms,0.71286940574646,http://data.europa.eu/esco/skill/f7e051fc-8f7b-45b3-8911-8ffb9b951f4a
5672,Hypervisor,operating systems,0.4672742784023285,http://data.europa.eu/esco/skill/f9a6f35b-01a7-40c9-8b61-b6ee46f97272
5673,Business Process,business processes,0.9253994226455688,http://data.europa.eu/esco/skill/9e84a506-df06-4be3-874a-fa01293e3dd5
5674,Cloud API,develop with cloud services,0.6418880224227905,http://data.europa.eu/esco/skill/6b643893-0a1f-4f6c-83a1-e7eef75849b9
5675,Critical Assessment of Science,assessment processes,0.5339739918708801,http://data.europa.eu/esco/skill/31b67516-af16-4b97-8430-a8a8e0f84190
5676,Organizational Structure,organisational structure,0.9333595633506775,http://data.europa.eu/esco/skill/c4272323-cce6-4535-ac71-4f6841f4f89a
5677,Marketing Optimization,marketing management,0.7035780549049377,http://data.europa.eu/esco/skill/5bbaa0e6-0fd7-4df2-9db7-34f78b40dc34
5678,Engajamento,Portuguese,0.5994648933410645,http://data.europa.eu/esco/skill/584c13e8-fd06-4ca3-a45b-cca5b2f147a7
5679,Korea,Korean,0.7294003963470459,http://data.europa.eu/esco/skill/f9bc2890-d1f2-4a83-bd7b-b150a7679c79
5680,Logic Gate,logic,0.6530628204345703,http://data.europa.eu/esco/skill/294cf13e-4fdf-4cb8-bb6b-31b9da7f4819
5681,E-Professional,e-procurement,0.5642069578170776,http://data.europa.eu/esco/skill/378caeec-10a0-4162-b75c-ab374a42e93d
5682,Reflectance Models,model optical systems,0.5423556566238403,http://data.europa.eu/esco/skill/b9a57803-7f3d-42a7-a652-03c96de1d42f
5683,Transporting,transportation methods,0.7235830426216125,http://data.europa.eu/esco/skill/73de691d-d112-444b-a99f-606888fa9414
5684,Capital Adequacy Ratio,perform stock valuation,0.3414198160171509,http://data.europa.eu/esco/skill/16594fea-3004-4730-838f-e35a432b49da
5685,Montgomery Modular Multiplication,mill operations,0.3527998924255371,http://data.europa.eu/esco/skill/bf5b4ec8-330c-4d51-bbbb-fc7ac6b4b2a5
5686,Use Ads Manager to create and optimize Twitter ads,create advertisements,0.6029970049858093,http://data.europa.eu/esco/skill/aa8b0abf-7ff0-4fbb-b85e-5364badbf214
5687,Pentaho,Pentaho Data Integration,0.6811002492904663,http://data.europa.eu/esco/skill/42c3287f-5e50-4559-a2d1-2000c70e0aab
5688,Risk treatment,manage clinical risk,0.7003302574157715,http://data.europa.eu/esco/skill/16284f84-15c9-4542-b122-a6d584f937ee
5689,RÃ©flexion stratÃ©gique,TripleStore,0.3514929413795471,http://data.europa.eu/esco/skill/4e6d2538-a48e-48a7-8dad-14b067cfcb8b
5690,Diversidade e inovaÃ§Ã£o,perform studies and field investigation,0.4063567817211151,http://data.europa.eu/esco/skill/c9eea75d-918e-4733-bf1d-86ecd7a04946
5691,Digital Health,protect health and well-being while using digital technologies,0.7306416034698486,http://data.europa.eu/esco/skill/d1ed5b3a-cab5-4c5d-baf8-0214998b58fb
5692,Gradient,deep learning,0.3852493166923523,http://data.europa.eu/esco/skill/ecc4552a-92c5-4222-b18d-faf5ac841080
5693,Scatter Plot,plot lighting states,0.42850661277770996,http://data.europa.eu/esco/skill/1ae7c07e-7594-4f43-846c-db47698b3164
5694,Autoeficacia,drive automatic car,0.4618629515171051,http://data.europa.eu/esco/skill/0337c577-f837-4518-9263-b753c24f3a21
5695,video prospecting,watch video and motion picture production products,0.6068010330200195,http://data.europa.eu/esco/skill/9a97c406-e9c3-4a22-8d16-74bb2fae96b5
5696,Teams,work in teams,0.7162066698074341,http://data.europa.eu/esco/skill/60c78287-22eb-4103-9c8c-28deaa460da0
5697,Dependency Injection System,operate package processing equipment,0.4528663754463196,http://data.europa.eu/esco/skill/f8cd217b-b870-42aa-9bbe-d36b672cbb65
5698,Pedidos de financiamento,financial management,0.5409375429153442,http://data.europa.eu/esco/skill/52e53619-fa77-4f72-b237-5e4aae784dc2
5699,Poisson Distribution,calculate probabilities,0.4583532214164734,http://data.europa.eu/esco/skill/1dabb413-18e8-48ed-a963-44978e67ad32
5700,Holding effective meetings,attend meetings,0.7915617227554321,http://data.europa.eu/esco/skill/fc3cdc2c-7b79-4b5c-a4b0-f3b996fef849
5701,Intellectual Capital,intellectual property law,0.5753785371780396,http://data.europa.eu/esco/skill/2ad081e6-0a3f-4612-ac15-7ace75d39e26
5702,Design of embedded devices,embedded systems,0.6961603760719299,http://data.europa.eu/esco/skill/2180bd8c-86de-4889-8165-adac902eee9d
5703,Elevator Pitch,deliver a sales pitch,0.40501073002815247,http://data.europa.eu/esco/skill/2f573ad6-1fa6-46c5-a48d-912368fe55aa
5704,Cloud Functions,do cloud refactoring,0.5612454414367676,http://data.europa.eu/esco/skill/38716afc-a93b-44ab-96cc-2ecf67edcf32
5705,Cybersecurity in care centres,cyber security,0.6219030022621155,http://data.europa.eu/esco/skill/8088750d-8388-4170-a76f-48354c469c44
5706,Dynamic Movement,movement techniques,0.6777040362358093,http://data.europa.eu/esco/skill/f150e743-1313-48e5-9948-4179a3c7ad95
5707,Strategic Negotiations,negotiate compromises,0.7084558010101318,http://data.europa.eu/esco/skill/7954861c-86d4-4529-afbb-2c23dab9ac74
5708,threat intelligence,identify terrorism threats,0.6449949741363525,http://data.europa.eu/esco/skill/84295dbe-16b0-47e8-af9e-67ee1801673d
5709,Kriptografi,KDevelop,0.5837787389755249,http://data.europa.eu/esco/skill/013441c1-1f13-47e9-80c4-9a53e8e1bc05
5710,power bi,power engineering,0.4702962338924408,http://data.europa.eu/esco/skill/dd6e5939-d19b-4e2f-a025-2014f0a2ec88
5711,Devise a customized plan for optimizing your eating patterns.,create a diet plan,0.6802306175231934,http://data.europa.eu/esco/skill/cec82e1c-b9ba-411d-86d1-4fa8ec7089bc
5712,Social Equity,social bonds,0.6846486330032349,http://data.europa.eu/esco/skill/956487a3-5b0b-4d03-8d0e-01e71fb65482
5713,Justice,restorative justice,0.7159834504127502,http://data.europa.eu/esco/skill/27d54d7c-68cd-4c04-9e05-538b01c6a80b
5714,prediction,develop predictive models,0.6478077173233032,http://data.europa.eu/esco/skill/e2887d71-8ff4-4188-9926-22bdaefa7713
5715,Clinical Trial,assist in clinical trials,0.7431985139846802,http://data.europa.eu/esco/skill/2fd5cac8-b23f-46fe-b186-8836df388fda
5716,Customer Willingness to Pay,satisfy customers,0.620510458946228,http://data.europa.eu/esco/skill/8330c86e-63cf-4be6-849f-4f77628cc5c5
5717,modÃ¨le de rÃ©seau,Romanian,0.3879010081291199,http://data.europa.eu/esco/skill/4b9f1ae5-0ee6-4738-8999-9b8191fba808
5718,Projeyi YÃ¼rÃ¼tme,Bosnian,0.3950806260108948,http://data.europa.eu/esco/skill/a9fdd2c9-4295-4407-ba3c-1547cbce40a2
5719,PriorizaciÃ³n de riesgos,prepare the assessment of prior learning,0.4484083950519562,http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49
5720,Data Cleansing,perform data cleansing,0.9718347787857056,http://data.europa.eu/esco/skill/50b100ea-74fd-4706-99db-3e4ca55e51b8
5721,Ù\x85Ù\x87Ø§Ø±Ø§Øª Ø±Ù\x88Ø§Ù\x8aØ© Ø§Ù\x84Ù\x82ØµØµ,Estonian,0.40634608268737793,http://data.europa.eu/esco/skill/1b7e6f56-bc73-4bcc-81ae-09252175d418
5722,Circular ecomony,circular economy,0.5922845005989075,http://data.europa.eu/esco/skill/22c45bf7-e52b-475f-847b-c32a87f65a5d
5723,negocios,Italian,0.46807974576950073,http://data.europa.eu/esco/skill/87219dfe-a21c-4160-8cc8-1eabf9b16b44
5724,TensorFlow Datasets,deep learning,0.4159383475780487,http://data.europa.eu/esco/skill/ecc4552a-92c5-4222-b18d-faf5ac841080
5725,Mental Health Education,promote mental health,0.7046448588371277,http://data.europa.eu/esco/skill/c634630b-210b-4da5-b0f3-894cc292d6e3
5726,Software Design,create software design,0.8309893608093262,http://data.europa.eu/esco/skill/3bddfd7c-ab6d-40c2-883d-5e97fb7640ba
5727,Write a co-writing agreement,facilitate official agreement,0.5426472425460815,http://data.europa.eu/esco/skill/5fe2e5e7-b8a2-4072-b527-f82f3169d989
5728,Business Plan,develop business plans,0.8612995743751526,http://data.europa.eu/esco/skill/ead58f22-0af5-467c-ac1e-b750e4e1ac6a
5729,Monetization Strategy,coining,0.5441741347312927,http://data.europa.eu/esco/skill/dfb31cac-8ec8-4129-84f9-6ba3c59192fa
5730,Navigate growth and change in teams,encourage teams for continuous improvement,0.6615681648254395,http://data.europa.eu/esco/skill/3b5c7dc9-bd4f-4360-95c8-f66636dcb8a8
5731,Identificar seu estilo de lideranÃ§a,topography,0.3117697238922119,http://data.europa.eu/esco/skill/790a335b-2005-4b8a-b6fe-47ff7701ebb7
5732,Building a Solution,create solutions to problems,0.761482834815979,http://data.europa.eu/esco/skill/03b9b491-fc9b-4868-914a-bf7cd47b5041
5733,Market Intelligence,business intelligence,0.7797116637229919,http://data.europa.eu/esco/skill/143769cb-b61e-47d8-a61e-eedfbec1016c
5734,IdentificaciÃ³n de rutas de protecciÃ³n de derechos humanos,provide safeguarding to individuals,0.5041423439979553,http://data.europa.eu/esco/skill/c44fb412-b830-425e-9371-5451780fa973
5735,Sostenbilidad,agritourism,0.35314100980758667,http://data.europa.eu/esco/skill/df0690fb-070b-4d63-9043-a65f18044787
5736,Control de proyecto,control production,0.4378942847251892,http://data.europa.eu/esco/skill/feceacee-d425-4e73-821a-02dfb85084db
5737,Social Business,social entrepreneurship,0.7636110782623291,http://data.europa.eu/esco/skill/9f72c931-f94d-4faa-83e4-8674c399f5d2
5738,Resource,manage resources,0.6213050484657288,http://data.europa.eu/esco/skill/911e13ee-1eec-4243-88c8-3c08a3681a19
5739,Ø³Ù\x8aØªÙ\x85Ù\x83Ù\x86 Ø§Ù\x84Ù\x85ØªØ¯Ø±Ø¨ Ù\x85Ù\x86 ØªÙ\x82Ø¯Ù\x8aØ± ØªÙ\x83Ø§Ù\x84Ù\x8aÙ\x81 Ø§Ù\x84Ù\x85Ù\x86ØªØ¬Ø§Øª Ø¹Ù\x84Ù\x89 Ø£Ø³Ø§Ø³ Ø§Ù\x84Ù\x86Ø´Ù\x84Ø·,create 3D characters,0.37155067920684814,http://data.europa.eu/esco/skill/6b21150f-e704-4758-b102-63fd3412543c
5740,ï\x83¼\tØ·Ø±Ù\x8aÙ\x82Ø© Ø\xadØ³Ø§Ø¨ ØªÙ\x83Ù\x84Ù\x81Ø© Ø±Ø£Ø³ Ø§Ù\x84Ù\x85Ø§Ù\x84 (Cost of Capital),write Danish,0.3631972670555115,http://data.europa.eu/esco/skill/42b7c03a-3ed5-4dc1-adc0-ff1fb8d4d697
5741,message,update message displays,0.4435690641403198,http://data.europa.eu/esco/skill/041977c2-0a83-4e9d-adb0-f984bcedba82
5742,Modell,create model,0.6530637741088867,http://data.europa.eu/esco/skill/02e22093-3436-46a8-8dc5-b041bc4800cc
5743,Interactivity,design interaction model,0.5620408058166504,http://data.europa.eu/esco/skill/12274664-b642-4945-b88f-d7787dc3c9dd
5744,Belting,fabricate belts,0.7314115166664124,http://data.europa.eu/esco/skill/781ffd41-3a03-443d-a681-8c6ad8133a5b
5745,Light Curve inspection and analysis,automated optical inspection,0.5935567617416382,http://data.europa.eu/esco/skill/a06aa85f-2879-4a02-a6bd-cd60cdfc3f12
5746,Freelancing,promote free trade,0.4881189167499542,http://data.europa.eu/esco/skill/1ad71686-dadc-4ff5-8007-9af8fefd882e
5747,StudioX,Gamemaker Studio,0.586209774017334,http://data.europa.eu/esco/skill/cd56a093-3400-4635-80bd-b9611dcf1542
5748,Autoencoder,use automatic programming,0.49169594049453735,http://data.europa.eu/esco/skill/7d10fcb2-b368-48ab-996b-7c9fafcf68ed
5749,Azure,cloud technologies,0.4923742413520813,http://data.europa.eu/esco/skill/bd14968e-e409-45af-b362-3495ed7b10e0
5750,Metaverse,Metasploit,0.578383207321167,http://data.europa.eu/esco/skill/50597e96-9b6a-4736-ac79-dd80f36c0269
5751,Accrual,accounting,0.5732829570770264,http://data.europa.eu/esco/skill/ecc18804-a466-40d9-98b4-fba5cd67dd4b
5752,Ingenuity,outplacement,0.49343058466911316,http://data.europa.eu/esco/skill/57c3021c-defc-4a39-b60b-95db8af25c3a
5753,CaptaÃ§Ã£o de pessoas,understand written Portuguese,0.39099764823913574,http://data.europa.eu/esco/skill/9ef06b7c-991c-46a5-9dbc-82506031e8f9
5754,How to navigate the egg section (understanding terms like free range and pasture raised),monitor the production of eggs,0.5183723568916321,http://data.europa.eu/esco/skill/c19f8594-92cd-4e65-aa04-d8b153f5ccd0
5755,Cross-Sectional Analysis,analyse external factors of companies,0.5149654150009155,http://data.europa.eu/esco/skill/ce5b1446-b5e3-4f05-a5ac-83f2ee142a44
5756,Entomology,entomology,0.9999999403953552,http://data.europa.eu/esco/skill/a3b453f1-1151-444c-b0fb-2c49539ce2bf
5757,Data Visualization (DataViz),deliver visual presentation of data,0.6384077072143555,http://data.europa.eu/esco/skill/c3e36d05-8ae8-447f-bb2b-6f9409f85389
5758,Pricing Stocks,market pricing,0.7290449142456055,http://data.europa.eu/esco/skill/d5111703-c344-484d-bef1-9565a278166a
5759,Protecting Data,data protection,0.931130051612854,http://data.europa.eu/esco/skill/a4346013-a967-4a58-a533-6b32ad1364c5
5760,Cadeia de suprimentos,Latin,0.3742634654045105,http://data.europa.eu/esco/skill/96e70743-6a84-4fee-b226-fe10cddb266e
5761,Bubble Chart,create flowchart diagram,0.4633638858795166,http://data.europa.eu/esco/skill/901105f8-3a08-453e-b1dc-23619e317fd3
5762,GradientTape for Optimization,deep learning,0.37520331144332886,http://data.europa.eu/esco/skill/ecc4552a-92c5-4222-b18d-faf5ac841080
5763,"Utilizar eficazmente los ""trucos"" comunes de la red neuronal incluida la inicializaciÃ³n la regularizaciÃ³n de L2 los dropout y la normalizaciÃ³n por lotes (Batch)",neurophysiology,0.3934021592140198,http://data.europa.eu/esco/skill/2052d546-c8ed-4595-a2e2-49247063372b
5764,Mobile Application Development,mobile device software frameworks,0.7367043495178223,http://data.europa.eu/esco/skill/b8c01891-e3df-4a4b-948d-95b45e1788f5
5765,uso de instrumentos de crÃ©dito,musical instruments,0.47453391551971436,http://data.europa.eu/esco/skill/29d4aaba-99f9-4733-bd74-ad558f2ae3a7
5766,Game Making,operate games,0.6786308288574219,http://data.europa.eu/esco/skill/c489caef-57b8-4e5c-b417-4e505a9b71c9
5767,Procurement, procurement legislation,0.867005467414856,http://data.europa.eu/esco/skill/9b862976-aa05-4bde-8ed6-8f39790edd0f
5768,creative professional,manage creative department,0.645719051361084,http://data.europa.eu/esco/skill/80458486-d231-48c8-b4ae-665c454772a5
5769,Cognitive Science,cognitive psychology,0.8467696905136108,http://data.europa.eu/esco/skill/2618f336-8e71-4666-83b5-f368edb0906d
5770,ExÃ©cution du projet,French,0.404785692691803,http://data.europa.eu/esco/skill/e747e77e-0ea1-4001-8b07-1d11946b5f1b
5771,Public Health Interventions,public health,0.7704720497131348,http://data.europa.eu/esco/skill/9570e84e-6699-4c9f-9a12-7bc82d53a231
